公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US11541778B2","US16/787824","Thermal runaway detection and mitigation for electric vehicles","20200211","20230103","20230103","B60L 58/26 | H01M 10/613 | H01M 10/625 | H01M 10/633 | H01M 10/6567 | G01R 31/396 | G01R 31/382 | G01R 31/371 | B60L 50/64 | B60W 60/00 | B60Q  9/00 | B60S  5/00 | G01N 33/00 | G05D  1/02 | H01M 10/48","B60L","B60L58/26 | B60L50/64 | B60Q9/00 | B60S5/00 | B60W60/001 | G01N33/0063 | G01R31/371 | G01R31/382 | G01R31/396 | G05D1/0212 | G05D1/0291 | H01M10/482 | H01M10/486 | H01M10/613 | H01M10/625 | H01M10/633 | H01M10/6567 | B60W2510/246 | H01M2220/20","B60L58","20","GM Cruise Holdings LLC","gm cruise holdings","Ferguson; Kenneth Ramon | Nielsen; Erik | Kaufman; Chase","Ferguson","10","0","0","10","0","0","有效","0","21",
"US11536831B2","US16/901231","Systems and methods for high velocity resolution high update rate radar for autonomous vehicles","20200615","20221227","20221227","G01S 13/931 | G01S 13/34 | G01S  7/35","G01S","G01S13/931 | G01S7/352 | G01S13/347 | G01S2013/9317 | G01S2013/9319 | G01S2013/9321 | G01S2013/9323 | G01S2013/93185","G01S13","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Lau; Zhi Yuan Sherwin","Lau","36","0","0","36","0","0","有效","0","15",
"US11535143B2","US16/729764","Providing roadside assistance to vehicles","20191230","20221227","20221227","G05D  1/02 | B60P  3/07 | G06Q 10/00 | G08G  1/00 | G07C  5/08","G05D","B60P3/07 | G05D1/0295 | G06Q10/20 | G07C5/0808 | G08G1/202 | G05D2201/0213","B60P3","17","GM Cruise Holdings LLC.","gm cruise holdings","Krishnamurthi; Govindarajan","Krishnamurthi","10","0","0","10","0","0","有效","0","11",
"US11529961B2","US16/589070","Tracking object path in map prior layer","20190930","20221220","20221220","G05D  1/02 | B60W 50/00 | G05D  1/00 | G06N  7/00 | G08G  1/01 | G06V 20/58 | G06V 20/56","G05D","B60W50/0097 | G05D1/0088 | G06N7/005 | G06V20/58 | G06V20/584 | G06V20/588 | G08G1/0129 | B60W2050/0028 | B60W2554/00 | B60W2556/00 | G05D2201/0213","B60W50","17","GM Cruise Holdings LLC.","gm cruise holdings","Garcia; Zachary | Xie; Chen “Steve”","Garcia","14","0","1","13","0","0","有效","2","24",
"US11526535B2","US17/219773","System and method for generating shard data based on semantic map sharding","20210331","20221213","20221213","G06F 16/28 | G06F 16/13 | G06F 16/29","G06F","G06F16/285 | G06F16/13 | G06F16/29","G06F16","20","GM Cruise Holdings LLC","gm cruise holdings","Chernov; Mikhail | Sun; Xiaojun","Chernov","7","0","0","7","0","0","有效","1","26",
"US11526498B2","US17/219597","Storage of shard data","20210331","20221213","20221213","G06F 16/00 | G06F 16/23 | G06F 16/29 | G05D  1/02","G06F","G06F16/2379 | G06F16/29 | G05D1/021","G06F16","20","GM Cruise Holdings LLC","gm cruise holdings","Chernov; Mikhail | Sun; Xiaojun","Chernov","7","0","0","7","0","0","有效","2","23",
"US11523950B2","US16/887837","Perception supporting hardware features for a wheelchair accessible autonomous vehicle","20200529","20221213","20221213","A61G  3/08 | A61G  3/06 | B60P  1/43 | G05D  1/00 | G06V 20/56","A61G","A61G3/0808 | A61G3/061 | B60P1/43 | G05D1/0088 | G06V20/56 | A61G2203/36 | G05D2201/0213","A61G3","20","GM Cruise Holdings LLC","gm cruise holdings","Basu; Rajat | Uelmen; Jessica","Basu","6","0","3","3","0","0","有效","1","14",
"US11514790B2","US16/830548","Collaborative perception for autonomous vehicles","20200326","20221129","20221129","G08G  1/16 | G08G  1/01 | H04W  4/46 | H04L 67/12 | H04W  4/44 | H04W  4/38","G08G","G08G1/163 | G08G1/0112 | H04W4/46","G08G1","20","GM Cruise Holdings LLC","gm cruise holdings","Grace; Nestor | Plascencia-Vega; Diego | Gidon; Dogan | Elshenawy; Mohamed Mostafa","Grace","7","0","0","7","0","0","有效","1","29",
"US11512967B2","US16/288567","Systems and methods for multi-modality autonomous vehicle transport","20190228","20221129","20221129","G01C 21/34 | G05D  1/00 | G08G  1/00 | G05D  1/02 | G08G  1/0968","G01C","G01C21/3423 | G01C21/343 | G05D1/0088 | G05D1/0274 | G08G1/096805 | G08G1/202 | G05D1/027 | G05D1/0212 | G05D1/0257 | G05D1/0278 | G08G1/096866","G01C21","15","GM CRUISE HOLDINGS LLC","gm cruise holdings","Elshenawy; Mohamed M.","Elshenawy","18","0","1","17","0","0","有效","6","22",
"US11512730B2","US16/875228","Stud assembly for high current applications","20200515","20221129","20221129","H01R  4/30 | F16B 33/00 | F16J 15/02 | H01R 11/12 | H01R 13/03","H01R","F16B33/004 | F16J15/022 | H01R11/12 | H01R13/03 | H01R2201/26","F16B33","18","GM Cruise Holdings LLC","gm cruise holdings","Cao; Robert | Schlotterbeck; Brian | Nureddin; Adli","Cao","22","0","0","22","0","0","有效","1","10",
"US11507087B2","US16/182781","Distributed integrated sensing and communication module","20181107","20221122","20221122","G05D  1/00 | G01S 13/86 | G01S  7/00 | G01S  7/481 | G05D  1/02","G05D","G05D1/0088 | G01S7/003 | G01S7/4813 | G01S13/865 | G01S13/867 | G05D1/0248 | G05D1/0257","G05D1","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Srini; Vason","Srini","13","0","0","13","0","0","有效","1","26",
"US11506842B2","US17/015117","Systems and methods for efficient coupling between integrated photonic waveguides and electro-optic resonator","20200909","20221122","20221122","G02B  6/293 | G01S 17/06 | G01S 17/88 | G01S  7/481 | G01S 17/89 | G02F  1/035","G02B","G02B6/29341 | G01S7/481 | G01S7/4811 | G01S17/06 | G01S17/89 | G02F1/035 | G01S17/88","G02B6","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Levy; Jacob | Fathipour; Vala | Maleki; Lutfollah | Ilchenko; Vladimir S.","Levy","11","0","0","11","0","0","有效","2","15",
"US11505202B2","US16/907505","User-assisted maintenance of autonomous vehicle fleet","20200622","20221122","20221122","B60W 50/14 | G05D  1/00 | B60S  1/56 | B60R 11/04","B60W","B60W50/14 | B60R11/04 | B60S1/56 | G05D1/0088 | B60W2050/146 | G05D2201/0213","B60W50","20","GM Cruise Holdings LLC","gm cruise holdings","Zhang; Yifei | Shaw; Jeffrey | Gerrese; Alexander Willem | Juel; Jeremy Stephen","Zhang","4","0","0","4","0","0","有效","1","17",
"US11500372B2","US16/876568","Joint optimization of robotic vehicle routing for ride quality, safety, and operator demand","20200518","20221115","20221115","G05D  1/00 | G01C 21/34 | B60W 60/00 | G05D  1/02","G05D","G05D1/0011 | B60W60/0025 | G01C21/3407 | G01C21/3453 | G05D1/0212","G05D1","20","GM Cruise Holdings LLC","gm cruise holdings","Matlack; Charles Bruce | Rizk; Sarah | Chong; Linsen | Parnaki; Zsolt | Xie; Chen","Matlack","3","0","0","3","0","0","有效","1","8",
"US11494795B1","US16/841268","System for dynamic autonomous vehicle service pricing","20200406","20221108","20221108","G06Q 30/02 | G06Q 50/30 | G06Q 40/08 | G06F 16/22 | G06N  5/04 | G01C 21/34 | B60W 60/00 | G06N 20/00 | G05D  1/00","G06Q","G06Q30/0206 | B60W60/0013 | G01C21/3484 | G06F16/2228 | G06N5/04 | G06N20/00 | G06Q40/08 | G06Q50/30 | G05D1/0088 | G05D2201/0213","G06Q30","18","GM Cruise Holdings LLC","gm cruise holdings","Garcia; Zachary Wright","Garcia","3","0","0","3","0","0","有效","0","21",
"US11494173B2","US16/725039","Vehicle software deployment system","20191223","20221108","20221108","G06F  9/445 | G06F  8/65 | G06F 11/14 | H04L 67/00 | G06F  8/658 | B60K 37/00 | G06F 11/07 | G07C  5/00 | G07C  5/08 | H04L 67/52","G06F","G06F8/65 | B60K37/00 | G06F8/658 | G06F11/0739 | G06F11/1433 | G07C5/008 | G07C5/0841 | H04L67/34 | H04L67/52 | B60K2370/152 | B60K2370/16 | B60K2370/589 | G06F2201/865","G06F8","20","GM Cruise Holdings LLC","gm cruise holdings","Ullman; Nadav | Bachant; Thomas | Garcia; Paul | McCloskey; Jake | Thibeault; Joseph | Covarrubias Reynoso; Jose Arturo | Mahmoudi; Armin | Anderson; John Logan | Staskawicz; Liam O'Shea | Adusumilli; Vineel Chand","Ullman","5","0","0","5","0","0","有效","5","23",
"US11493353B1","US16/371004","Autonomous vehicle consumption of real-time public transportation data to guide curb access and usage","20190331","20221108","20221108","G01C 21/34 | G01C 21/36 | G05D  1/00 | G08G  1/14 | G05D  1/02","G01C","G01C21/3476 | G01C21/3492 | G01C21/3685 | G05D1/0088 | G05D1/0212 | G05D1/0291 | G08G1/146 | G05D2201/0212 | G05D2201/0213","G01C21","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Konala; Saranya | Rech; Lucio Otavio Marchioro | Zelen; Ryan | Barekatain; Hooman | Liang; Kyle | Jain; Abhishek","Konala","20","0","0","20","0","0","有效","0","29",
"US11492014B2","US16/797064","Intelligent driving mode selection for autonomous vehicle delivery system","20200221","20221108","20221108","B60W 60/00 | G01C 21/34 | G01C 21/32 | G06T  7/70 | G06T  7/00 | G05D  1/00","B60W","B60W60/00256 | B60W60/0013 | G01C21/32 | G01C21/3461 | G05D1/0088 | G06T7/70 | G06T7/97 | B60W2420/42","B60W60","18","GM Cruise Holdings LLC","gm cruise holdings","Galliano, III; Anthony | Mathews; Arun A. | Blanc; Charlotte | Palnitkar; Pratik","Galliano, III","4","0","0","4","0","0","有效","1","20",
"US11488073B2","US16/457799","Autonomous vehicle rider drop-off to destination experience","20190628","20221101","20221101","G06Q 10/02 | B60Q  9/00 | G06Q 50/30 | B60N  2/00 | G01C 21/36 | G08G  1/00 | G01C 21/20 | G05D  1/00 | G05D  1/02","G06Q","G06Q10/02 | B60N2/002 | B60Q9/00 | G01C21/20 | G01C21/3661 | G05D1/0088 | G05D1/0246 | G05D1/0257 | G05D1/0278 | G06Q50/30 | G08G1/202 | G05D2201/0213","G06Q10","20","GM Cruise Holdings LLC","gm cruise holdings","Leary; Jessica | Foy; Theresa | Phan; Soleil | Benisty; Tal | Engle; Stephanie","Leary","7","0","0","7","0","0","有效","4","10",
"US11485247B2","US16/826396","Dispatch-based charging for electric vehicle fleet","20200323","20221101","20221101","B60L 53/60 | G08G  1/00 | G05D  1/00 | G05D  1/02","B60L","B60L53/60 | G05D1/0083 | G05D1/0291 | G08G1/202 | G05D2201/0212","B60L53","19","GM Cruise Holdings LLC","gm cruise holdings","Ferguson; Kenneth Ramon | Kaufman; Chase | Mandel-Senft; Adam | Brandon; Jeffrey | Rogers; Brett Lee","Ferguson","2","0","0","2","0","0","有效","1","15",
"US11481926B2","US17/194882","Vehicle analysis environment with displays for vehicle sensor calibration and/or event simulation","20210308","20221025","20221025","G05D  1/08 | G05D  1/00 | H04N  5/76 | G06T  7/80 | H04N 17/00 | G06T  7/73 | H04N  5/232 | G06F  3/14 | G06K  7/14 | B60R  1/00 | G06K  7/10","G05D","G06T7/80 | B60R1/00 | G06F3/1423 | G06K7/10722 | G06K7/1413 | G06K7/1417 | G06T7/73 | H04N5/23296 | H04N17/002 | B60R2300/105 | B60R2300/20 | G06T2207/30252","G06T7","20","GM Cruise Holdings LLC","gm cruise holdings","Johnson; Christopher Allen | Keogh; Kevin","Johnson","14","0","0","14","0","0","有效","2","23",
"US11481913B2","US16/815123","LiDAR point selection using image segmentation","20200311","20221025","20221025","G06T  7/521 | G06T  7/10 | G06N  3/08 | G06N  3/04","G06T","G06T7/521 | G06N3/0454 | G06N3/08 | G06T7/10 | G06T2207/10028 | G06T2207/20081 | G06T2207/20084","G06T7","16","GM Cruise Holdings LLC","gm cruise holdings","Deegan; Thomas | Zhao; Yue","Deegan","2","0","0","2","0","0","有效","1","16",
"US11480977B2","US16/695149","Sharing sensor data to assist in maneuvering of an autonomous vehicle","20191125","20221025","20221025","G05D  1/00 | G08G  1/00 | H04W  4/46 | G05D  1/02 | G08G  1/0967 | G08G  1/01","G05D","G05D1/0276 | G05D1/0088 | G05D1/0291 | G08G1/0112 | G08G1/096741 | G08G1/096791 | H04W4/46 | G05D2201/0213","G05D1","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Cox; Matthew","Cox","4","0","0","4","0","0","有效","1","12",
"US11475755B2","US17/189620","Forgotten mobile device detection and management","20210302","20221018","20221018","G08B 21/24 | H04W  4/40 | B60R 25/24 | B60R 25/30 | B60R 25/25 | H04W  4/80 | H04W  4/38 | G06V 20/59","G08B","G08B21/24 | B60R25/24 | B60R25/241 | H04W4/40 | B60R25/25 | B60R25/305 | G06V20/59 | H04W4/38 | H04W4/80","G08B21","20","GM Cruise Holdings LLC","gm cruise holdings","Gerrese; Alexander Willem | Juel; Jeremy Stephen | Mirdha; Aakanksha | Zhang; Yifei","Gerrese","10","0","0","10","0","0","有效","2","11",
"US11475722B2","US16/933242","Autonomous vehicle positioning for sensor calibration","20200720","20221018","20221018","B60W 50/00 | G07C  5/08 | B60W 50/04","B60W","G07C5/0841 | B60W50/045 | B60W2050/0063 | B60W2050/0075 | B60W2050/046 | B60W2556/55","G07C5","18","GM Cruise Holdings LLC","gm cruise holdings","Edwards; Zachary | Jones; Matthew | Tran; David","Edwards","8","0","0","8","0","0","有效","1","12",
"US11474679B2","US17/216758","Image identification system","20210330","20221018","20221018","G06F  3/048 | G06F  3/04845 | G06F  3/0482 | G01S 13/89 | G01S  7/04 | G01S  7/51 | G01S 17/89","G06F","G06F3/04845 | G01S7/04 | G01S7/51 | G01S13/89 | G01S17/89 | G06F3/0482 | G06F2203/04803 | G06F2203/04806","G06F3","20","GM Cruise Holdings LLC","gm cruise holdings","Parker; Cecile Lanza","Parker","5","0","0","5","0","0","有效","2","21",
"US11474522B2","US16/588986","Conditional and connected smart routines for autonomous vehicles","20190930","20221018","20221018","G05D  1/02 | G05D  1/00 | H04W  4/021 | G01C 21/34","G05D","G05D1/0212 | G01C21/3438 | G05D1/0027 | G05D1/0088 | H04W4/021","G05D1","20","GM Cruise Holdings LLC","gm cruise holdings","Ziniti; Cecilia | Thakur; Divya","Ziniti","7","0","0","7","0","0","有效","1","13",
"US11467287B2","US16/586080","LIDAR system that generates a point cloud having multiple resolutions","20190927","20221011","20221011","G01S 17/89 | G01S  7/481 | G01S  7/48 | G05D  1/02 | G06T 17/05","G01S","G01S17/89 | G01S7/4808 | G01S7/4817 | G05D1/0238 | G06T17/05 | G05D2201/0213","G01S17","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Vets; Robert","Vets","3","0","0","3","0","0","有效","1","7",
"US11467273B2","US16/731571","Sensors for determining object location","20191231","20221011","20221011","G01S 11/16 | G05D  1/02 | G05D  1/00 | G08G  1/01","G01S","G01S11/16 | G05D1/0055 | G05D1/0231 | G05D1/0255 | G08G1/0116","G01S11","20","GM Cruise Holdings LLC","gm cruise holdings","Diwakar; Aman Ashwin | Warshauer-Baker; Gabriel","Diwakar","13","0","0","13","0","0","有效","3","15",
"US11467262B2","US16/836302","Injection locked on-chip laser to external on-chip resonator","20200331","20221011","20221011","G01C  3/08 | G01S  7/484 | H01S  5/062 | G01S 17/34","G01C","G01S7/484 | G01S17/34 | H01S5/06206","G01S7","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Levy; Jacob | Chakrabarty; Ayan | Fathipour; Vala | El Amili; Karim","Levy","2","0","0","2","0","0","有效","1","10",
"US11466775B2","US16/793562","Belt-driven rotating sensor platform for autonomous vehicles","20200218","20221011","20221011","F16H 61/02 | G05D  1/02 | F16H 55/36 | G01S 17/931","F16H","F16H61/0251 | G05D1/0231 | F16H2055/363 | G01S17/931","F16H61","20","GM Cruise Holdings LLC","gm cruise holdings","Herse; Nathaniel Barrett | Jensen; Joel F.","Herse","6","0","0","6","0","0","有效","1","23",
"US11462019B2","US16/577273","Predicting rider entry time for pick-up and drop-off locations","20190920","20221004","20221004","G05D  1/00 | G06V 20/56 | B60W 40/08 | G08G  1/00 | G08G  1/0967 | G08G  1/01","G05D","G06V20/56 | B60W40/08 | G05D1/0088 | G08G1/0137 | G08G1/096791 | G08G1/205 | G05D2201/0213","G06V20","20","GM Cruise Holdings LLC","gm cruise holdings","Engle; Stephanie Olivia | Phan; Soleil","Engle","6","0","0","6","0","0","有效","2","19",
"US11460314B1","US16/457770","Sentiment-based autonomous vehicle user interaction and routing recommendations","20190628","20221004","20221004","G01C 21/36 | G06N  5/04 | G05D  1/02 | G05D  1/00 | G01C 21/34 | B60R 11/04 | G10L 15/22 | G10L 15/18 | G06V 20/59 | H04N  5/225","G01C","G01C21/3679 | B60R11/04 | G01C21/3438 | G01C21/3484 | G05D1/0088 | G05D1/0212 | G06N5/04 | G06V20/59 | G10L15/1815 | G10L15/22 | G05D2201/0212 | G10L2015/223 | H04N5/2253","G01C21","20","GM Cruise Holdings LLC.","gm cruise holdings","Ziniti; Cecilia | Leary; Jessica","Ziniti","13","0","0","13","0","0","有效","0","16",
"US11458929B1","US16/409339","Unlocking vehicle doors with facial recognition","20190510","20221004","20221004","G06K  9/00 | B60R 25/25 | G06Q 10/02 | G06Q 50/30 | G06V 40/16","G06K","B60R25/25 | G06Q10/02 | G06Q50/30 | G06V40/172","B60R25","14","GM Cruise Holdings LLC","gm cruise holdings","Anderson; John Logan | Yang; Robin | Zhou; Jiajian | Shannon; Jackie | Zhou; Jun | Thakur; Divya | Van Dorn; Alex","Anderson","16","0","0","16","0","0","有效","0","21",
"US11455849B2","US16/744913","Automated inspection of autonomous vehicle lights","20200116","20220927","20220927","G07C  5/00 | G07C  5/08 | B60R 11/04 | G06T  7/00 | G05D  1/00 | G06Q 10/00","G07C","G07C5/0891 | B60R11/04 | G05D1/0088 | G06Q10/20 | G06T7/0002 | G07C5/008 | B60R2300/60","G07C5","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Schmidt; Michael Frank | Brandon; Jeffrey | Nielsen; Erik | Kaufman; Chase","Schmidt","11","0","2","9","0","0","有效","2","18",
"US11455763B2","US16/748236","Bounding box generation for object detection","20200121","20220927","20220927","G06T 11/60","G06T","G06T11/60 | G06T2210/12","G06T11","18","GM Cruise Holdings LLC","gm cruise holdings","Wisniowski; Matthias | Dondera; Radu | Ma; Bin | Raina; Siddharth","Wisniowski","12","0","0","12","0","0","有效","1","10",
"US11454966B2","US16/457696","Programmatic application of router flags for vehicle limitations","20190628","20220927","20220927","G05D  1/00 | G07C  5/08 | G07C  5/00 | G06N  5/02","G05D","G05D1/0027 | G05D1/0088 | G06N5/025 | G07C5/008 | G07C5/0816 | G05D2201/0213","G05D1","17","GM Cruise Holdings LLC","gm cruise holdings","Rusignola; Michael | Donohue; Brian | Rech; Lucio | Worlow; Stephen | Blick; Daniel | Bharadwaj; Varun","Rusignola","7","0","0","7","0","0","有效","3","21",
"US11454727B2","US16/830496","Perception data based GNSS multipath identification and correction","20200326","20220927","20220927","G01S 19/42 | G01S 19/51 | G01S 19/25","G01S","G01S19/428 | G01S19/252 | G01S19/423 | G01S19/51","G01S19","20","GM Cruise Holdings LLC","gm cruise holdings","Rezaei; Shahram","Rezaei","5","0","0","5","0","0","有效","2","12",
"US11454707B2","US16/588982","Asymmetric whispering gallery mode resonator","20190930","20220927","20220927","G02B  6/27 | G01S  7/481 | G01S 17/06 | G02F  1/03","G02B","G01S7/4814 | G01S17/06 | G02F1/0305 | G02F2201/14","G01S7","20","GM CRUISE HOLDINGS LLC","gm cruise holdings","Grudinin; Ivan | Ilchenko; Vladimir | Maleki; Lutfollah | Alvarez; Sergio","Grudinin","3","0","0","3","0","0","有效","5","14",
"US11453348B2","US16/848277","Polyhedral sensor calibration target for calibrating multiple types of sensors","20200414","20220927","20220927","B60R 11/04 | G01S  7/497 | G01S  7/40 | G01S  7/481 | G06T  7/50 | G06T  7/80 | H04N  5/225 | G05D  1/00 | G01S  7/02","B60R","B60R11/04 | G01S7/40 | G01S7/4813 | G01S7/497 | G06T7/50 | G06T7/80 | H04N5/2253 | G01S7/027 | G05D1/0088 | G05D2201/0213","B60R11","20","GM Cruise Holdings LLC","gm cruise holdings","Wang; Yongjun","Wang","30","0","1","29","0","0","有效","2","22",
"US11449555B2","US16/730155","Conversational AI based on real-time contextual information for autonomous vehicles","20191230","20220920","20220920","G06F 16/9032 | H04N  7/15 | G10L 15/26 | G10L 15/22","G06F","G06F16/90332 | G10L15/26 | H04N7/157 | G10L2015/228","G06F16","21","GM Cruise Holdings, LLC","gm cruise holdings","Krishnamurthi; Govindarajan","Krishnamurthi","14","0","0","14","0","0","有效","1","15",
